,,,,Daily Arrival Report-01-01-2024 to 31-12-2024 for Maharashtra,,,
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,130.00,Metric Tonnes,02-02-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,100.00,Metric Tonnes,31-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,320.00,Metric Tonnes,29-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,24-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,220.00,Metric Tonnes,19-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,17-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,125.00,Metric Tonnes,12-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,80.00,Metric Tonnes,10-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,60.00,Metric Tonnes,08-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,85.00,Metric Tonnes,05-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,120.00,Metric Tonnes,03-01-2024
Maharashtra,Hingoli,Hingoli APMC,Spices,Turmeric,70.00,Metric Tonnes,01-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.80,Metric Tonnes,31-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.10,Metric Tonnes,28-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.40,Metric Tonnes,27-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.80,Metric Tonnes,26-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.10,Metric Tonnes,24-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.60,Metric Tonnes,21-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.10,Metric Tonnes,20-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.30,Metric Tonnes,19-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.10,Metric Tonnes,17-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.10,Metric Tonnes,14-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.70,Metric Tonnes,13-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.10,Metric Tonnes,12-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.20,Metric Tonnes,11-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.80,Metric Tonnes,10-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,26.00,Metric Tonnes,09-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,11.10,Metric Tonnes,07-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.10,Metric Tonnes,06-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.20,Metric Tonnes,05-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.10,Metric Tonnes,04-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.40,Metric Tonnes,03-12-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.30,Metric Tonnes,30-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,11.50,Metric Tonnes,27-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.80,Metric Tonnes,26-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.90,Metric Tonnes,23-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.30,Metric Tonnes,22-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.00,Metric Tonnes,21-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.90,Metric Tonnes,19-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,18.50,Metric Tonnes,18-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.20,Metric Tonnes,16-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.10,Metric Tonnes,15-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.20,Metric Tonnes,14-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,29.80,Metric Tonnes,13-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,39.60,Metric Tonnes,12-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,14.40,Metric Tonnes,09-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,20.60,Metric Tonnes,08-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,20.50,Metric Tonnes,07-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.20,Metric Tonnes,05-11-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.50,Metric Tonnes,30-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,16.20,Metric Tonnes,29-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.70,Metric Tonnes,28-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.70,Metric Tonnes,26-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.50,Metric Tonnes,25-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.80,Metric Tonnes,24-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.10,Metric Tonnes,22-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.10,Metric Tonnes,19-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.60,Metric Tonnes,17-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,41.30,Metric Tonnes,16-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.10,Metric Tonnes,15-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.50,Metric Tonnes,11-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.80,Metric Tonnes,10-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.40,Metric Tonnes,09-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.40,Metric Tonnes,04-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.80,Metric Tonnes,03-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.10,Metric Tonnes,01-10-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.60,Metric Tonnes,30-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,11.10,Metric Tonnes,27-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.50,Metric Tonnes,23-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.50,Metric Tonnes,21-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.50,Metric Tonnes,20-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.80,Metric Tonnes,19-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,16.60,Metric Tonnes,14-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.70,Metric Tonnes,13-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.20,Metric Tonnes,12-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.30,Metric Tonnes,11-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.20,Metric Tonnes,10-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.80,Metric Tonnes,06-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.80,Metric Tonnes,05-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.00,Metric Tonnes,04-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.30,Metric Tonnes,03-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.00,Metric Tonnes,02-09-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.80,Metric Tonnes,31-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,16.30,Metric Tonnes,30-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.70,Metric Tonnes,29-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.20,Metric Tonnes,28-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.00,Metric Tonnes,26-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.90,Metric Tonnes,24-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.50,Metric Tonnes,23-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.80,Metric Tonnes,22-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.20,Metric Tonnes,21-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.50,Metric Tonnes,20-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.00,Metric Tonnes,14-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.50,Metric Tonnes,13-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.00,Metric Tonnes,09-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.50,Metric Tonnes,08-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.20,Metric Tonnes,07-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.50,Metric Tonnes,06-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,13.20,Metric Tonnes,02-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.20,Metric Tonnes,01-08-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.60,Metric Tonnes,23-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.90,Metric Tonnes,19-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.00,Metric Tonnes,18-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.70,Metric Tonnes,12-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.10,Metric Tonnes,11-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.10,Metric Tonnes,10-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.50,Metric Tonnes,06-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.30,Metric Tonnes,05-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.10,Metric Tonnes,04-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.40,Metric Tonnes,03-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.60,Metric Tonnes,01-07-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.40,Metric Tonnes,28-06-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.20,Metric Tonnes,27-06-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.40,Metric Tonnes,26-06-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.10,Metric Tonnes,25-06-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,0.50,Metric Tonnes,24-06-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.50,Metric Tonnes,07-06-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.10,Metric Tonnes,06-06-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,34.70,Metric Tonnes,05-06-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.80,Metric Tonnes,31-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.80,Metric Tonnes,30-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.40,Metric Tonnes,29-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,43.60,Metric Tonnes,28-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.00,Metric Tonnes,24-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.00,Metric Tonnes,23-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,34.00,Metric Tonnes,22-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.60,Metric Tonnes,17-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,20.60,Metric Tonnes,16-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.70,Metric Tonnes,15-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.00,Metric Tonnes,14-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.60,Metric Tonnes,10-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.00,Metric Tonnes,09-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.40,Metric Tonnes,08-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.70,Metric Tonnes,07-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.30,Metric Tonnes,04-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.10,Metric Tonnes,03-05-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.90,Metric Tonnes,27-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.30,Metric Tonnes,26-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.30,Metric Tonnes,25-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.50,Metric Tonnes,24-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.50,Metric Tonnes,19-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.80,Metric Tonnes,06-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.80,Metric Tonnes,05-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,32.20,Metric Tonnes,04-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,32.00,Metric Tonnes,03-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.40,Metric Tonnes,02-04-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.20,Metric Tonnes,30-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.10,Metric Tonnes,28-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,38.10,Metric Tonnes,27-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,13.10,Metric Tonnes,26-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,24.40,Metric Tonnes,22-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.40,Metric Tonnes,21-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,46.20,Metric Tonnes,20-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,61.80,Metric Tonnes,19-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,22.00,Metric Tonnes,16-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,18.90,Metric Tonnes,15-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.00,Metric Tonnes,14-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,34.80,Metric Tonnes,13-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,70.70,Metric Tonnes,12-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.00,Metric Tonnes,11-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.40,Metric Tonnes,07-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,36.60,Metric Tonnes,06-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,32.10,Metric Tonnes,05-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.70,Metric Tonnes,04-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,24.00,Metric Tonnes,02-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,26.30,Metric Tonnes,01-03-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,18.40,Metric Tonnes,29-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,15.40,Metric Tonnes,28-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,21.00,Metric Tonnes,27-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.00,Metric Tonnes,26-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,21.00,Metric Tonnes,24-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,11.00,Metric Tonnes,23-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,13.00,Metric Tonnes,22-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,30.00,Metric Tonnes,21-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,28.00,Metric Tonnes,16-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.00,Metric Tonnes,15-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.00,Metric Tonnes,14-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,12.00,Metric Tonnes,13-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.00,Metric Tonnes,12-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.00,Metric Tonnes,10-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,21.00,Metric Tonnes,09-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,15.00,Metric Tonnes,08-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.00,Metric Tonnes,07-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,10.00,Metric Tonnes,06-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.00,Metric Tonnes,03-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,14.00,Metric Tonnes,02-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,2.00,Metric Tonnes,01-02-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.00,Metric Tonnes,31-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,26.00,Metric Tonnes,30-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.00,Metric Tonnes,29-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,16.00,Metric Tonnes,24-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,5.00,Metric Tonnes,19-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.00,Metric Tonnes,18-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,6.00,Metric Tonnes,17-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,17.00,Metric Tonnes,16-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.00,Metric Tonnes,13-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.00,Metric Tonnes,12-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,15.00,Metric Tonnes,11-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,9.00,Metric Tonnes,10-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,16.00,Metric Tonnes,09-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,1.00,Metric Tonnes,08-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,4.00,Metric Tonnes,06-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,3.00,Metric Tonnes,05-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,8.00,Metric Tonnes,04-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.00,Metric Tonnes,03-01-2024
Maharashtra,Mumbai,Mumbai APMC,Spices,Turmeric,7.00,Metric Tonnes,02-01-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.10,Metric Tonnes,02-12-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.10,Metric Tonnes,04-11-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.20,Metric Tonnes,28-09-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.60,Metric Tonnes,30-08-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.30,Metric Tonnes,23-08-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,3.30,Metric Tonnes,15-07-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.90,Metric Tonnes,10-07-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.20,Metric Tonnes,12-06-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.30,Metric Tonnes,08-06-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,4.00,Metric Tonnes,01-06-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,3.00,Metric Tonnes,29-05-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.60,Metric Tonnes,25-05-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.80,Metric Tonnes,17-05-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,2.50,Metric Tonnes,11-05-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,3.50,Metric Tonnes,04-05-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,27-04-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.60,Metric Tonnes,06-04-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,0.50,Metric Tonnes,05-04-2024
Maharashtra,Nanded,Bhokar APMC,Spices,Turmeric,1.00,Metric Tonnes,02-03-2024

