,,,,Daily Arrival Report-01-01-2025 to 31-12-2025 for Maharashtra,,,
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,81.40,Metric Tonnes,01-11-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,54.50,Metric Tonnes,31-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,63.50,Metric Tonnes,30-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,38.10,Metric Tonnes,18-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,32.60,Metric Tonnes,17-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.90,Metric Tonnes,16-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.20,Metric Tonnes,14-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.90,Metric Tonnes,13-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.90,Metric Tonnes,04-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,03-10-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.50,Metric Tonnes,29-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.30,Metric Tonnes,26-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.50,Metric Tonnes,25-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.10,Metric Tonnes,24-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.40,Metric Tonnes,23-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.40,Metric Tonnes,22-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.40,Metric Tonnes,16-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.80,Metric Tonnes,15-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.40,Metric Tonnes,13-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.60,Metric Tonnes,10-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.00,Metric Tonnes,09-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.20,Metric Tonnes,08-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.70,Metric Tonnes,03-09-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.20,Metric Tonnes,30-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.80,Metric Tonnes,27-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.30,Metric Tonnes,26-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.60,Metric Tonnes,25-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.30,Metric Tonnes,20-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.40,Metric Tonnes,19-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.20,Metric Tonnes,16-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.30,Metric Tonnes,13-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.70,Metric Tonnes,12-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.20,Metric Tonnes,11-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.50,Metric Tonnes,05-08-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.40,Metric Tonnes,30-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.60,Metric Tonnes,28-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.20,Metric Tonnes,23-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.60,Metric Tonnes,21-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.10,Metric Tonnes,19-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.20,Metric Tonnes,18-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,16-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.20,Metric Tonnes,15-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.00,Metric Tonnes,08-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.10,Metric Tonnes,04-07-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.40,Metric Tonnes,30-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.60,Metric Tonnes,28-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.20,Metric Tonnes,27-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.30,Metric Tonnes,24-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.10,Metric Tonnes,23-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.10,Metric Tonnes,21-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.60,Metric Tonnes,20-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.20,Metric Tonnes,18-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,16-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.40,Metric Tonnes,14-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.40,Metric Tonnes,13-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.60,Metric Tonnes,11-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.10,Metric Tonnes,09-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.10,Metric Tonnes,06-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.00,Metric Tonnes,05-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.80,Metric Tonnes,03-06-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,18.20,Metric Tonnes,30-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.30,Metric Tonnes,28-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.80,Metric Tonnes,26-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.30,Metric Tonnes,24-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.40,Metric Tonnes,22-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.70,Metric Tonnes,20-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.50,Metric Tonnes,19-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.60,Metric Tonnes,17-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.90,Metric Tonnes,15-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.00,Metric Tonnes,09-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.70,Metric Tonnes,08-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.50,Metric Tonnes,07-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.10,Metric Tonnes,06-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.20,Metric Tonnes,05-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.40,Metric Tonnes,03-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.70,Metric Tonnes,02-05-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,7.40,Metric Tonnes,29-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.80,Metric Tonnes,28-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.90,Metric Tonnes,24-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.20,Metric Tonnes,23-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.60,Metric Tonnes,22-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.10,Metric Tonnes,21-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.00,Metric Tonnes,19-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.60,Metric Tonnes,17-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.40,Metric Tonnes,16-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.50,Metric Tonnes,15-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.00,Metric Tonnes,12-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.10,Metric Tonnes,11-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.50,Metric Tonnes,09-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.50,Metric Tonnes,08-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,6.70,Metric Tonnes,07-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.50,Metric Tonnes,05-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.50,Metric Tonnes,04-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.10,Metric Tonnes,03-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.10,Metric Tonnes,02-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.50,Metric Tonnes,01-04-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.00,Metric Tonnes,28-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,13.10,Metric Tonnes,27-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,18.20,Metric Tonnes,26-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.70,Metric Tonnes,25-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,17.60,Metric Tonnes,24-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.50,Metric Tonnes,20-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.80,Metric Tonnes,19-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.50,Metric Tonnes,18-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.60,Metric Tonnes,17-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.90,Metric Tonnes,15-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.00,Metric Tonnes,12-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.20,Metric Tonnes,11-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,18.50,Metric Tonnes,10-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,15.10,Metric Tonnes,08-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,20.20,Metric Tonnes,07-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,16.30,Metric Tonnes,06-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,12.10,Metric Tonnes,05-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.10,Metric Tonnes,04-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,22.80,Metric Tonnes,03-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,9.50,Metric Tonnes,01-03-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.50,Metric Tonnes,28-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.90,Metric Tonnes,27-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,26.10,Metric Tonnes,25-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,24-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.00,Metric Tonnes,22-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.80,Metric Tonnes,21-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.20,Metric Tonnes,20-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.50,Metric Tonnes,18-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.80,Metric Tonnes,17-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.50,Metric Tonnes,15-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.50,Metric Tonnes,14-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,26.80,Metric Tonnes,13-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.40,Metric Tonnes,08-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,11.90,Metric Tonnes,07-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,27.60,Metric Tonnes,05-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,29.60,Metric Tonnes,04-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,26.00,Metric Tonnes,01-02-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,27.10,Metric Tonnes,31-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,28.40,Metric Tonnes,30-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,27.60,Metric Tonnes,29-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,27.80,Metric Tonnes,27-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,26.10,Metric Tonnes,25-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,27.20,Metric Tonnes,24-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.10,Metric Tonnes,23-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,25.40,Metric Tonnes,22-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,29.30,Metric Tonnes,21-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,32.80,Metric Tonnes,20-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,24.00,Metric Tonnes,18-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,30.40,Metric Tonnes,17-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,30.80,Metric Tonnes,16-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,10.30,Metric Tonnes,15-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,23.50,Metric Tonnes,14-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,31.70,Metric Tonnes,13-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,8.70,Metric Tonnes,11-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,29.50,Metric Tonnes,10-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,30.30,Metric Tonnes,09-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,31.20,Metric Tonnes,08-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,31.60,Metric Tonnes,07-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,32.10,Metric Tonnes,06-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,14.70,Metric Tonnes,04-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,29.80,Metric Tonnes,03-01-2025
Maharashtra,Hingoli,Hingoli(Kanegoan Naka) APMC,Oil Seeds,Soyabean,19.00,Metric Tonnes,01-01-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,678.30",Metric Tonnes,31-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,349.60",Metric Tonnes,30-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,417.10",Metric Tonnes,29-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,074.50",Metric Tonnes,27-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,543.10",Metric Tonnes,26-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,373.60",Metric Tonnes,25-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,873.20,Metric Tonnes,24-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,818.00,Metric Tonnes,23-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,810.80,Metric Tonnes,22-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,347.70",Metric Tonnes,20-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,232.80",Metric Tonnes,17-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,705.00",Metric Tonnes,16-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,987.50",Metric Tonnes,15-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,027.20",Metric Tonnes,11-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,450.40",Metric Tonnes,10-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,819.60",Metric Tonnes,08-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,076.50",Metric Tonnes,03-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,721.10,Metric Tonnes,02-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,525.30",Metric Tonnes,01-12-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,824.70",Metric Tonnes,26-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,354.80",Metric Tonnes,25-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,772.10",Metric Tonnes,24-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,726.00",Metric Tonnes,22-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,715.10",Metric Tonnes,21-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,338.20",Metric Tonnes,20-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"2,290.40",Metric Tonnes,18-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,865.20",Metric Tonnes,17-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,23.50,Metric Tonnes,13-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,949.80",Metric Tonnes,12-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,948.10",Metric Tonnes,11-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,681.20",Metric Tonnes,10-11-2025
Maharashtra,Latur,Latur APMC,Oil Seeds,Soyabean,"1,737.10",Metric Tonnes,08-11-2025
